average error,precision,recal,i,j,epoch
0.034473897,0.572668113,0.929577465,20,40,40
0.033085244,0.569343066,0.823943662,20,40,50
0.033686117,0.564171123,0.742957746,20,40,60
0.039356585,0.573170732,0.992957746,20,40,70
0.035451756,0.572016461,0.978873239,20,40,80
0.035024458,0.572008114,0.992957746,20,40,90
0.03813559,0.572016461,0.978873239,20,45,10
0.033348246,0.571138211,0.98943662,20,45,20
0.03284887,0.578021978,0.926056338,20,45,30
0.035047869,0.565957447,0.936619718,20,45,40
0.031827791,0.586206897,0.658450704,20,45,50
0.033591749,0.554285714,0.683098592,20,45,60
0.033129672,0.563002681,0.73943662,20,45,70
0.035140191,0.572016461,0.978873239,20,45,80
0.034747427,0.514925373,0.242957746,20,45,90
0.035299843,0.560465116,0.848591549,20,50,10
0.039097873,0.487804878,0.070422535,20,50,20
0.034605673,0.532374101,0.26056338,20,50,30
0.032084413,0.570996979,0.665492958,20,50,40
0.036482207,0.56,0.394366197,20,50,50
0.038522613,0.571138211,0.98943662,20,50,60
0.032788989,0.544444444,0.690140845,20,50,70
0.036377374,0.473684211,0.031690141,20,50,80
0.032296928,0.565420561,0.852112676,20,50,90
0.038597252,0.568273092,0.996478873,20,55,10
0.037439661,0.571428571,0.957746479,20,55,20
0.032395326,0.569868996,0.919014085,20,55,30
0.03547243,0.573170732,0.992957746,20,55,40
0.036196863,0.572327044,0.961267606,20,55,50
0.033658061,0.573304158,0.922535211,20,55,60
0.034309689,0.572597137,0.985915493,20,55,70
0.03366391,0.563926941,0.86971831,20,55,80
0.035984546,0.571138211,0.98943662,20,55,90
0.034087267,0.522613065,0.366197183,20,60,10
0.032491736,0.553745928,0.598591549,20,60,20
0.03585862,0.5,0.045774648,20,60,30
0.050400845,0.569138277,1,20,60,40
0.036767063,0.573529412,0.961267606,20,60,50
0.034996789,0.571721311,0.982394366,20,60,60
0.033926382,0.522292994,0.288732394,20,60,70
0.03664199,0.576842105,0.964788732,20,60,80
0.033232293,0.575431034,0.940140845,20,60,90
0.044460032,0.569138277,1,20,65,10
0.036990961,0.572368421,0.919014085,20,65,20
0.032562543,0.571005917,0.679577465,20,65,30
0.037330074,0.573839662,0.957746479,20,65,40
0.033220347,0.530612245,0.457746479,20,65,50
0.035889505,0.569387755,0.982394366,20,65,60
0.039459151,0.574112735,0.968309859,20,65,70
0.036212196,0.572008114,0.992957746,20,65,80
0.032464809,0.569811321,0.531690141,20,65,90
0.035398514,0.569264069,0.926056338,20,70,10
0.038836311,0.572062084,0.908450704,20,70,20
0.032930018,0.54950495,0.39084507,20,70,30
0.034824071,0.521052632,0.348591549,20,70,40
0.033133661,0.55952381,0.496478873,20,70,50
0.035140534,0.579295154,0.926056338,20,70,60
0.034023817,0.571428571,0.126760563,20,70,70
0.03318007,0.57037037,0.542253521,20,70,80
0.03510796,0.56097561,0.161971831,20,70,90
0.035215035,0.540636042,0.538732394,20,75,10
0.038985222,0.570281124,1,20,75,20
0.036342281,0.525547445,0.253521127,20,75,30
0.033493094,0.551495017,0.584507042,20,75,40
0.032143172,0.570200573,0.700704225,20,75,50
0.047960106,0.568228106,0.982394366,20,75,60
0.034759271,0.56,0.147887324,20,75,70
0.033482878,0.565989848,0.785211268,20,75,80
0.03267779,0.573891626,0.820422535,20,75,90
0.035397843,0.494117647,0.147887324,20,80,10
0.03579569,0.513761468,0.197183099,20,80,20
0.034019586,0.576837416,0.911971831,20,80,30
0.040279468,0.536842105,0.179577465,20,80,40
0.034952431,0.57079646,0.908450704,20,80,50
0.033111937,0.565432099,0.806338028,20,80,60
0.036852017,0.572016461,0.978873239,20,80,70
0.039062205,0.571138211,0.98943662,20,80,80
0.03517609,0.569979716,0.98943662,20,80,90
0.041170649,0.569979716,0.98943662,20,85,10
0.033023779,0.510638298,0.253521127,20,85,20
0.039011519,0.529411765,0.031690141,20,85,30
0.037638393,0.573469388,0.98943662,20,85,40
0.038154597,0.493506494,0.133802817,20,85,50
0.037994497,0.5,0.007042254,20,85,60
0.035154604,0.591549296,0.147887324,20,85,70
0.039898357,0.570281124,1,20,85,80
0.040464134,0.571717172,0.996478873,20,85,90
0.03442824,0.502304147,0.383802817,20,90,10
0.037977072,0.572687225,0.915492958,20,90,20
0.033382845,0.55988024,0.658450704,20,90,30
0.034921017,0.571428571,0.042253521,20,90,40
0.033268864,0.542253521,0.271126761,20,90,50
0.03515502,0.56779661,0.943661972,20,90,60
0.033231274,0.570063694,0.63028169,20,90,70
0.034463906,0.571428571,0.957746479,20,90,80
0.033595707,0.567375887,0.845070423,20,90,90
0.036573893,0.461538462,0.126760563,20,95,10
0.045991063,0.570281124,1,20,95,20
0.041223648,0.570281124,1,20,95,30
0.033178189,0.570719603,0.809859155,20,95,40
0.033459845,0.573248408,0.950704225,20,95,50
0.041164417,0.666666667,0.007042254,20,95,60
0.032885058,0.578804348,0.75,20,95,70
0.035405638,0.574786325,0.947183099,20,95,80
0.039162044,0.573170732,0.992957746,20,95,90
0.032695671,0.575280899,0.901408451,25,5,10
0.035877924,0.525925926,0.25,25,5,20
0.036987979,0.516853933,0.161971831,25,5,30
0.034225502,0.574468085,0.855633803,25,5,40
0.034234135,0.528795812,0.355633803,25,5,50
0.034210361,0.583333333,0.098591549,25,5,60
0.037593965,0.486842105,0.13028169,25,5,70
0.034942133,0.570552147,0.982394366,25,5,80
0.033150716,0.56043956,0.179577465,25,5,90
0.033143859,0.57208238,0.88028169,25,10,10
0.034298058,0.568627451,0.919014085,25,10,20
0.034394383,0.538461538,0.295774648,25,10,30
0.040019548,0.572025052,0.964788732,25,10,40
0.035364808,0.496402878,0.242957746,25,10,50
0.035240979,0.571129707,0.961267606,25,10,60
0.034604215,0.574370709,0.883802817,25,10,70
0.033188526,0.56043956,0.35915493,25,10,80
0.032892005,0.576407507,0.757042254,25,10,90
0.035370656,0.540106952,0.355633803,25,15,10
0.03433179,0.569277108,0.665492958,25,15,20
0.034663737,0.568181818,0.616197183,25,15,30
0.034164296,0.571428571,0.788732394,25,15,40
0.033506421,0.527659574,0.436619718,25,15,50
0.03529192,0.50877193,0.204225352,25,15,60
0.036421778,0.520833333,0.176056338,25,15,70
0.034676432,0.573696145,0.89084507,25,15,80
0.034996083,0.570454545,0.883802817,25,15,90
0.03900129,0.520408163,0.179577465,25,20,10
0.042145336,0.570281124,1,25,20,20
0.042159338,0.569138277,1,25,20,30
0.037847329,0.569416499,0.996478873,25,20,40
0.035808678,0.571725572,0.968309859,25,20,50
0.037568474,0.570564516,0.996478873,25,20,60
0.033060908,0.55,0.387323944,25,20,70
0.037486212,0.572874494,0.996478873,25,20,80
0.035264312,0.474576271,0.098591549,25,20,90
0.035034884,0.559566787,0.545774648,25,25,10
0.035348813,0.552419355,0.482394366,25,25,20
0.038839166,0.764705882,0.045774648,25,25,30
0.034729377,0.454545455,0.070422535,25,25,40
0.035356479,0.477272727,0.073943662,25,25,50
0.034737368,0.536585366,0.309859155,25,25,60
0.034198056,0.576200418,0.971830986,25,25,70
0.035904057,0.572874494,0.996478873,25,25,80
0.032533094,0.575688073,0.883802817,25,25,90
0.034591948,0.571721311,0.982394366,25,30,10
0.032360276,0.566371681,0.450704225,25,30,20
0.034140426,0.541832669,0.478873239,25,30,30
0.03544849,0.590163934,0.126760563,25,30,40
0.035285669,0.52173913,0.126760563,25,30,50
0.034045194,0.548172757,0.580985915,25,30,60
0.033579573,0.573875803,0.943661972,25,30,70
0.034768803,0.573469388,0.98943662,25,30,80
0.035884568,0.483870968,0.052816901,25,30,90
0.036906579,0.574561404,0.922535211,25,35,10
0.034012688,0.565432099,0.806338028,25,35,20
0.032277094,0.6,0.264084507,25,35,30
0.037558484,0.444444444,0.056338028,25,35,40
0.034649131,0.570841889,0.978873239,25,35,50
0.034392657,0.464646465,0.161971831,25,35,60
0.037461712,0.484375,0.10915493,25,35,70
0.037249678,0.5,0.021126761,25,35,80
0.03858931,0.571428571,1,25,35,90
0.034147487,0.5,0.186619718,25,40,10
0.035835889,0.569506726,0.894366197,25,40,20
0.034252336,0.573529412,0.961267606,25,40,30
0.040805022,0.5625,0.031690141,25,40,40
0.03333167,0.560913706,0.778169014,25,40,50
0.033312973,0.555084746,0.461267606,25,40,60
0.033331656,0.572748268,0.873239437,25,40,70
0.033745416,0.573221757,0.964788732,25,40,80
0.035493912,0.433962264,0.080985915,25,40,90
0.033515519,0.554572271,0.661971831,25,45,10
0.033063985,0.566326531,0.781690141,25,45,20
0.037212125,0.428571429,0.042253521,25,45,30
0.035540748,0.573248408,0.950704225,25,45,40
0.034933853,0.569979716,0.98943662,25,45,50
0.033617776,0.588607595,0.327464789,25,45,60
0.033395248,0.625,0.176056338,25,45,70
0.037391679,0.572614108,0.971830986,25,45,80
0.034226292,0.666666667,0.042253521,25,45,90
0.034885875,0.475728155,0.172535211,25,50,10
0.038096358,0.570264766,0.985915493,25,50,20
0.03685274,0.573770492,0.985915493,25,50,30
0.035062673,0.571428571,1,25,50,40
0.037277888,0.570281124,1,25,50,50
0.035707251,0.572025052,0.964788732,25,50,60
0.040844545,0.570850202,0.992957746,25,50,70
0.03271066,0.572383073,0.904929577,25,50,80
0.033712338,0.566831683,0.806338028,25,50,90
0.037698804,0.573770492,0.985915493,25,55,10
0.036323095,0.451612903,0.049295775,25,55,20
0.03500067,0.568421053,0.950704225,25,55,30
0.038253468,0.53271028,0.200704225,25,55,40
0.036205516,0.569767442,0.862676056,25,55,50
0.033181719,0.546075085,0.563380282,25,55,60
0.033310917,0.564864865,0.735915493,25,55,70
0.038552344,0.545454545,0.063380282,25,55,80
0.033026053,0.544891641,0.61971831,25,55,90
0.032615982,0.568627451,0.714788732,25,60,10
0.038142793,0.569979716,0.98943662,25,60,20
0.034425685,0.520408163,0.179577465,25,60,30
0.03318905,0.569296375,0.940140845,25,60,40
0.038717921,0.484848485,0.112676056,25,60,50
0.036122607,0.511111111,0.080985915,25,60,60
0.038157613,0.571428571,1,25,60,70
0.035246844,0.5,0.225352113,25,60,80
0.037389156,0.473684211,0.031690141,25,60,90
0.033713213,0.527272727,0.306338028,25,65,10
0.038495488,0.571717172,0.996478873,25,65,20
0.033467449,0.570247934,0.971830986,25,65,30
0.034550763,0.517241379,0.105633803,25,65,40
0.037299433,0.48,0.042253521,25,65,50
0.034561117,0.569105691,0.985915493,25,65,60
0.035232244,0.569620253,0.950704225,25,65,70
0.043525071,0.569138277,1,25,65,80
0.035822168,0.5546875,0.25,25,65,90
0.037240815,0.572301426,0.98943662,25,70,10
0.0362628,0.569536424,0.908450704,25,70,20
0.036714316,0.479166667,0.080985915,25,70,30
0.03458893,0.517241379,0.105633803,25,70,40
0.033164809,0.521551724,0.426056338,25,70,50
0.034843329,0.456521739,0.073943662,25,70,60
0.034219582,0.531746032,0.235915493,25,70,70
0.034032017,0.572043011,0.936619718,25,70,80
0.042123959,0.568825911,0.98943662,25,70,90
0.039916762,0.517241379,0.052816901,25,75,10
0.036831969,0.565995526,0.89084507,25,75,20
0.032461738,0.558359621,0.623239437,25,75,30
0.033271746,0.573065903,0.704225352,25,75,40
0.034775251,0.464788732,0.116197183,25,75,50
0.042417721,0.571428571,1,25,75,60
0.037291985,0.46,0.080985915,25,75,70
0.032574505,0.570212766,0.943661972,25,75,80
0.034155905,0.490196078,0.088028169,25,75,90
0.034314825,0.546583851,0.309859155,25,80,10
0.036351643,0.540983607,0.116197183,25,80,20
0.041722774,0.888888889,0.028169014,25,80,30
0.038367939,0.572597137,0.985915493,25,80,40
0.033053249,0.570498915,0.926056338,25,80,50
0.040101051,0.570539419,0.968309859,25,80,60
0.036172426,0.53125,0.059859155,25,80,70
0.036865565,0.571721311,0.982394366,25,80,80
0.034781055,0.557017544,0.447183099,25,80,90
0.035396578,0.571734475,0.940140845,25,85,10
0.035903683,0.505434783,0.327464789,25,85,20
0.032994996,0.569915254,0.947183099,25,85,30
0.033110335,0.562176166,0.764084507,25,85,40
0.03682524,0.435483871,0.095070423,25,85,50
0.038292191,0.454545455,0.052816901,25,85,60
0.03384058,0.572895277,0.982394366,25,85,70
0.035744895,0.518518519,0.049295775,25,85,80
0.033237443,0.555555556,0.475352113,25,85,90
0.035530145,0.549019608,0.295774648,25,90,10
0.033712368,0.528735632,0.323943662,25,90,20
0.037904849,0.570564516,0.996478873,25,90,30
0.036742654,0.576017131,0.947183099,25,90,40
0.034034521,0.52238806,0.123239437,25,90,50
0.034076717,0.506097561,0.292253521,25,90,60
0.042024268,0.56969697,0.992957746,25,90,70
0.037019278,0.484848485,0.112676056,25,90,80
0.034143896,0.574786325,0.947183099,25,90,90
0.041925325,0.5,0.007042254,25,95,10
0.036236357,0.576131687,0.985915493,25,95,20
0.034691699,0.543624161,0.285211268,25,95,30
0.035083075,0.474576271,0.197183099,25,95,40
0.049792054,0.569138277,1,25,95,50
0.033512411,0.533333333,0.225352113,25,95,60
0.039239969,0.75,0.01056338,25,95,70
0.03556539,0.57231405,0.975352113,25,95,80
0.042124333,0.573737374,1,25,95,90
0.031929965,0.57537155,0.954225352,30,5,10
0.036422412,0.568627451,0.714788732,30,5,20
0.03506593,0.563275434,0.799295775,30,5,30
0.032921329,0.525291829,0.475352113,30,5,40
0.032490623,0.538720539,0.563380282,30,5,50
0.032062426,0.570048309,0.830985915,30,5,60
0.033437661,0.571428571,0.816901408,30,5,70
0.033691706,0.572354212,0.933098592,30,5,80
0.033036425,0.534798535,0.514084507,30,5,90
0.038509228,0.572025052,0.964788732,30,10,10
0.035294956,0.559701493,0.792253521,30,10,20
0.035694945,0.404761905,0.059859155,30,10,30
0.037562569,0.574074074,0.982394366,30,10,40
0.033943317,0.56993737,0.961267606,30,10,50
0.033938264,0.517647059,0.309859155,30,10,60
0.033606729,0.567695962,0.841549296,30,10,70
0.032959021,0.574074074,0.764084507,30,10,80
0.034930122,0.570247934,0.971830986,30,10,90
0.038193009,0.572115385,0.838028169,30,15,10
0.037393255,0.571717172,0.996478873,30,15,20
0.032458713,0.571428571,0.887323944,30,15,30
0.035156811,0.572631579,0.957746479,30,15,40
0.033390554,0.531100478,0.39084507,30,15,50
0.037647301,0.572597137,0.985915493,30,15,60
0.034091439,0.572301426,0.98943662,30,15,70
0.036415607,0.570850202,0.992957746,30,15,80
0.03736331,0.570841889,0.978873239,30,15,90
0.036141381,0.571428571,0.929577465,30,20,10
0.03264152,0.569002123,0.943661972,30,20,20
0.03517391,0.527777778,0.200704225,30,20,30
0.034188127,0.564231738,0.788732394,30,20,40
0.034211574,0.567164179,0.936619718,30,20,50
0.033218753,0.548701299,0.595070423,30,20,60
0.034617966,0.537234043,0.355633803,30,20,70
0.033315318,0.627906977,0.095070423,30,20,80
0.032364441,0.56281407,0.788732394,30,20,90
0.033830631,0.572025052,0.964788732,30,25,10
0.033628385,0.492890995,0.366197183,30,25,20
0.035756022,0.542168675,0.158450704,30,25,30
0.034508787,0.572025052,0.964788732,30,25,40
0.037147728,0.444444444,0.056338028,30,25,50
0.03804187,0.571721311,0.982394366,30,25,60
0.040803543,0.5,0.007042254,30,25,70
0.034432912,0.573170732,0.992957746,30,25,80
0.033492577,0.524861878,0.334507042,30,25,90
0.036120807,0.570841889,0.978873239,30,30,10
0.033344209,0.553571429,0.10915493,30,30,20
0.032684765,0.560747664,0.633802817,30,30,30
0.04047491,0.570281124,1,30,30,40
0.032648845,0.554098361,0.595070423,30,30,50
0.034641136,0.57231405,0.975352113,30,30,60
0.035706862,0.569387755,0.982394366,30,30,70
0.034269925,0.476923077,0.218309859,30,30,80
0.034491993,0.549019608,0.197183099,30,30,90
0.037908865,0.568548387,0.992957746,30,35,10
0.036370699,0.519607843,0.186619718,30,35,20
0.035388231,0.569767442,0.862676056,30,35,30
0.033329358,0.570454545,0.883802817,30,35,40
0.037940339,0.569979716,0.98943662,30,35,50
0.033705187,0.548262548,0.5,30,35,60
0.034612228,0.566239316,0.933098592,30,35,70
0.037384473,0.570850202,0.992957746,30,35,80
0.035857034,0.567567568,0.961267606,30,35,90
0.039926147,0.581395349,0.088028169,30,40,10
0.042164923,0.571428571,1,30,40,20
0.034570093,0.5,0.306338028,30,40,30
0.034364702,0.571100917,0.876760563,30,40,40
0.041427108,0.572580645,1,30,40,50
0.036758844,0.461538462,0.105633803,30,40,60
0.037240122,0.570281124,1,30,40,70
0.037929882,0.5,0.056338028,30,40,80
0.042059302,1,0.003521127,30,40,90
0.0366839,0.569138277,1,30,45,10
0.034478023,0.571428571,0.985915493,30,45,20
0.040298596,0.571428571,0.014084507,30,45,30
0.033145485,0.571115974,0.919014085,30,45,40
0.038489221,0.571725572,0.968309859,30,45,50
0.033634181,0.543378995,0.419014085,30,45,60
0.03847702,0.56969697,0.992957746,30,45,70
0.033672305,0.571428571,0.985915493,30,45,80
0.034392164,0.569072165,0.971830986,30,45,90
0.032984168,0.550802139,0.362676056,30,50,10
0.03411356,0.576036866,0.88028169,30,50,20
0.033688509,0.566433566,0.570422535,30,50,30
0.033294101,0.572025052,0.964788732,30,50,40
0.033451252,0.571428571,0.971830986,30,50,50
0.036074896,0.512820513,0.14084507,30,50,60
0.035464466,0.573195876,0.978873239,30,50,70
0.036275848,0.570281124,1,30,50,80
0.03347263,0.552845528,0.23943662,30,50,90
0.042691014,0.572301426,0.98943662,30,55,10
0.032938408,0.57,0.602112676,30,55,20
0.038829307,0.333333333,0.007042254,30,55,30
0.032105211,0.549242424,0.51056338,30,55,40
0.033045307,0.569060773,0.725352113,30,55,50
0.03471591,0.569138277,1,30,55,60
0.034104638,0.531531532,0.207746479,30,55,70
0.036496706,0.576842105,0.964788732,30,55,80
0.033857076,0.57112069,0.933098592,30,55,90
0.040874303,0.569979716,0.98943662,30,60,10
0.033769268,0.547008547,0.450704225,30,60,20
0.035983403,0.487179487,0.066901408,30,60,30
0.033626051,0.57483731,0.933098592,30,60,40
0.042892283,0.47826087,0.038732394,30,60,50
0.036033389,0.539325843,0.169014085,30,60,60
0.033182252,0.568034557,0.926056338,30,60,70
0.032620115,0.570454545,0.883802817,30,60,80
0.036602526,0.7,0.024647887,30,60,90
0.032969503,0.578833693,0.943661972,30,65,10
0.036559274,0.570230608,0.957746479,30,65,20
0.034003249,0.55027933,0.693661972,30,65,30
0.035818391,0.535714286,0.052816901,30,65,40
0.037855121,0.571428571,1,30,65,50
0.033585737,0.572383073,0.904929577,30,65,60
0.043033146,0.8,0.014084507,30,65,70
0.036175016,0.553571429,0.218309859,30,65,80
0.040857432,0.571428571,1,30,65,90
0.039037896,0.572895277,0.982394366,30,70,10
0.039092723,0.575,0.080985915,30,70,20
0.033649306,0.573248408,0.950704225,30,70,30
0.036304688,0.571721311,0.982394366,30,70,40
0.036937339,0.5,0.024647887,30,70,50
0.037775204,0.583333333,0.024647887,30,70,60
0.035770985,0.570850202,0.992957746,30,70,70
0.033693615,0.57442348,0.964788732,30,70,80
0.039001405,0.571428571,1,30,70,90
0.047894221,0.569138277,1,30,75,10
0.041984321,0.570281124,1,30,75,20
0.034347948,0.463636364,0.179577465,30,75,30
0.03400523,0.546099291,0.271126761,30,75,40
0.041100252,0.75,0.042253521,30,75,50
0.038102492,0.573469388,0.98943662,30,75,60
0.033610841,0.571138211,0.98943662,30,75,70
0.033944472,0.507772021,0.345070423,30,75,80
0.03673727,0.572301426,0.98943662,30,75,90
0.037184826,0.4375,0.024647887,30,80,10
0.03807421,0.569105691,0.985915493,30,80,20
0.035339295,0.519230769,0.095070423,30,80,30
0.036380748,0.451612903,0.049295775,30,80,40
0.033538637,0.530201342,0.278169014,30,80,50
0.04079354,0.571428571,1,30,80,60
0.040107237,0.571428571,0.028169014,30,80,70
0.036872726,0.571134021,0.975352113,30,80,80
0.042064773,0.570850202,0.992957746,30,80,90
0.033448935,0.55952381,0.661971831,30,85,10
0.038276862,0.56969697,0.992957746,30,85,20
0.0337092,0.5,0.225352113,30,85,30
0.037555803,0.416666667,0.017605634,30,85,40
0.035992168,0.521008403,0.218309859,30,85,50
0.034525593,0.568788501,0.975352113,30,85,60
0.035611141,0.575757576,0.936619718,30,85,70
0.039828069,0.56,0.049295775,30,85,80
0.032086943,0.572748268,0.873239437,30,85,90
0.03808523,0.571129707,0.961267606,30,90,10
0.036995179,0.572916667,0.968309859,30,90,20
0.034490247,0.576017131,0.947183099,30,90,30
0.047201659,0.569138277,1,30,90,40
0.032273753,0.581896552,0.950704225,30,90,50
0.034734456,0.458333333,0.038732394,30,90,60
0.036924541,0.573770492,0.985915493,30,90,70
0.033404443,0.555555556,0.633802817,30,90,80
0.033301288,0.515151515,0.299295775,30,90,90
0.034786256,0.572301426,0.98943662,30,95,10
0.0362019,0.576271186,0.957746479,30,95,20
0.033727024,0.513888889,0.13028169,30,95,30
0.044261972,0.875,0.024647887,30,95,40
0.039629434,0.568548387,0.992957746,30,95,50
0.035950991,0.487179487,0.066901408,30,95,60
0.034244438,0.517412935,0.366197183,30,95,70
0.037686611,0.570281124,1,30,95,80
0.034403623,0.525139665,0.330985915,30,95,90
0.036952446,0.569138277,1,35,5,10
0.03407756,0.571125265,0.947183099,35,5,20
0.034954795,0.5,0.098591549,35,5,30
0.036321569,0.491803279,0.105633803,35,5,40
0.035192461,0.425531915,0.14084507,35,5,50
0.032437903,0.56626506,0.661971831,35,5,60
0.035828583,0.570850202,0.992957746,35,5,70
0.033705691,0.540983607,0.348591549,35,5,80
0.035293805,0.554216867,0.485915493,35,5,90
0.036269542,0.572614108,0.971830986,35,10,10
0.036695771,0.5,0.038732394,35,10,20
0.034970649,0.571428571,0.915492958,35,10,30
0.036671666,0.572413793,0.876760563,35,10,40
0.034061921,0.494047619,0.292253521,35,10,50
0.032188772,0.559748428,0.626760563,35,10,60
0.033273445,0.574786325,0.947183099,35,10,70
0.03844994,0.569672131,0.978873239,35,10,80
0.033393881,0.56443299,0.771126761,35,10,90
0.034875744,0.569979716,0.98943662,35,15,10
0.032776157,0.569620253,0.792253521,35,15,20
0.034707905,0.573770492,0.985915493,35,15,30
0.032253739,0.56884058,0.552816901,35,15,40
0.034855227,0.540540541,0.281690141,35,15,50
0.034550718,0.575569358,0.978873239,35,15,60
0.035006757,0.574688797,0.975352113,35,15,70
0.033792378,0.572340426,0.947183099,35,15,80
0.035094448,0.457831325,0.133802817,35,15,90
0.035451896,0.443396226,0.165492958,35,20,10
0.034297073,0.457627119,0.190140845,35,20,20
0.033121383,0.572429907,0.862676056,35,20,30
0.036239405,0.558139535,0.084507042,35,20,40
0.036189751,0.572025052,0.964788732,35,20,50
0.034562094,0.480519481,0.26056338,35,20,60
0.032976775,0.476190476,0.246478873,35,20,70
0.033253915,0.551181102,0.492957746,35,20,80
0.038135368,0.572301426,0.98943662,35,20,90
0.034620507,0.52173913,0.084507042,35,25,10
0.03495048,0.575949367,0.961267606,35,25,20
0.033316287,0.542735043,0.447183099,35,25,30
0.032242371,0.574235808,0.926056338,35,25,40
0.031862846,0.572463768,0.834507042,35,25,50
0.03352196,0.564784053,0.598591549,35,25,60
0.034230594,0.549668874,0.584507042,35,25,70
0.033250252,0.543778802,0.415492958,35,25,80
0.032842152,0.5606469,0.732394366,35,25,90
0.03888764,0.444444444,0.014084507,35,30,10
0.041239934,0.570564516,0.996478873,35,30,20
0.032926718,0.574235808,0.926056338,35,30,30
0.033332909,0.519417476,0.376760563,35,30,40
0.037378374,0.570539419,0.968309859,35,30,50
0.039260816,0.574112735,0.968309859,35,30,60
0.034431723,0.572597137,0.985915493,35,30,70
0.033185764,0.552845528,0.478873239,35,30,80
0.032955814,0.556994819,0.757042254,35,30,90
0.032386916,0.57002457,0.816901408,35,35,10
0.035165842,0.4609375,0.207746479,35,35,20
0.041032904,0.7,0.024647887,35,35,30
0.036506211,0.574948665,0.985915493,35,35,40
0.037054929,0.5,0.066901408,35,35,50
0.040740128,0.570281124,1,35,35,60
0.03373817,0.509803922,0.274647887,35,35,70
0.033560124,0.561604585,0.690140845,35,35,80
0.034879539,0.547085202,0.429577465,35,35,90
0.042333467,1,0.007042254,35,40,10
0.039270479,0.833333333,0.017605634,35,40,20
0.037273583,0.666666667,0.035211268,35,40,30
0.039948671,1,0.007042254,35,40,40
0.037903672,0.571428571,0.985915493,35,40,50
0.034500842,0.561403509,0.676056338,35,40,60
0.033251968,0.563636364,0.327464789,35,40,70
0.034260974,0.573059361,0.883802817,35,40,80
0.036410246,0.572895277,0.982394366,35,40,90
0.036175894,0.570230608,0.957746479,35,45,10
0.033696766,0.544303797,0.454225352,35,45,20
0.037881025,0.333333333,0.017605634,35,45,30
0.035649867,0.573195876,0.978873239,35,45,40
0.032733768,0.573913043,0.929577465,35,45,50
0.033255399,0.571428571,0.971830986,35,45,60
0.033181108,0.545112782,0.51056338,35,45,70
0.036356427,0.570841889,0.978873239,35,45,80
0.032755363,0.580924855,0.707746479,35,45,90
0.039768808,0.666666667,0.007042254,35,50,10
0.038737584,0.570564516,0.996478873,35,50,20
0.035455106,0.477876106,0.190140845,35,50,30
0.032222156,0.552631579,0.73943662,35,50,40
0.036365235,0.567901235,0.971830986,35,50,50
0.037976104,0.573170732,0.992957746,35,50,60
0.036974525,0.714285714,0.017605634,35,50,70
0.034730475,0.5,0.158450704,35,50,80
0.036879048,0.575257732,0.982394366,35,50,90
0.035444743,0.576017131,0.947183099,35,55,10
0.034703531,0.519480519,0.14084507,35,55,20
0.037545391,0.572984749,0.926056338,35,55,30
0.035039705,0.490566038,0.183098592,35,55,40
0.039265844,0.575510204,0.992957746,35,55,50
0.035981834,0.565677966,0.940140845,35,55,60
0.03797739,0.571428571,1,35,55,70
0.034746388,0.573221757,0.964788732,35,55,80
0.035903205,0.572016461,0.978873239,35,55,90
0.034767871,0.546391753,0.186619718,35,60,10
0.033720882,0.558730159,0.61971831,35,60,20
0.036733748,0.56,0.049295775,35,60,30
0.032636954,0.56993737,0.961267606,35,60,40
0.033630597,0.531578947,0.355633803,35,60,50
0.034484753,0.567901235,0.971830986,35,60,60
0.036750673,0.573770492,0.985915493,35,60,70
0.044761702,0.571428571,1,35,60,80
0.033131533,0.49375,0.278169014,35,60,90
0.037032906,0.569979716,0.98943662,35,65,10
0.035188348,0.562827225,0.757042254,35,65,20
0.03690606,0.570230608,0.957746479,35,65,30
0.037489373,0.833333333,0.035211268,35,65,40
0.038533666,0.55,0.038732394,35,65,50
0.038834861,0.575,0.971830986,35,65,60
0.034858085,0.572895277,0.982394366,35,65,70
0.032830926,0.544776119,0.514084507,35,65,80
0.037179484,0.570850202,0.992957746,35,65,90
0.039966172,0.428571429,0.01056338,35,70,10
0.040625445,0.482758621,0.049295775,35,70,20
0.0360639,0.571717172,0.996478873,35,70,30
0.036138934,0.572301426,0.98943662,35,70,40
0.033928507,0.513888889,0.26056338,35,70,50
0.038410264,0.547945205,0.14084507,35,70,60
0.042508596,0.568507157,0.978873239,35,70,70
0.033859621,0.51552795,0.292253521,35,70,80
0.033655741,0.570264766,0.985915493,35,70,90
0.036906871,0.570833333,0.964788732,35,75,10
0.040372031,0.5,0.003521127,35,75,20
0.037226139,0.446428571,0.088028169,35,75,30
0.034213081,0.581395349,0.088028169,35,75,40
0.032299501,0.572104019,0.852112676,35,75,50
0.036348321,0.570564516,0.996478873,35,75,60
0.037607474,0.447368421,0.059859155,35,75,70
0.036648533,0.572016461,0.978873239,35,75,80
0.035987055,0.586206897,0.059859155,35,75,90
0.034468852,0.545454545,0.232394366,35,80,10
0.033944741,0.581081081,0.151408451,35,80,20
0.040891611,0.570281124,1,35,80,30
0.034652337,0.548387097,0.23943662,35,80,40
0.033154974,0.571428571,0.901408451,35,80,50
0.039514687,0.569138277,1,35,80,60
0.039409215,0.574036511,0.996478873,35,80,70
0.039834076,0.569138277,1,35,80,80
0.034648375,0.525179856,0.257042254,35,80,90
0.034645233,0.577253219,0.947183099,35,85,10
